SNNAME SURVEY Z ZERR T0 T0ERR X0 X0ERR X1 X1ERR X2/C X2/CERR COV_X0_X1 COV_X0_X2/C COV_X1_X2/C CHISQ/NDOF MODEL mB mBERR COV_mB_X1 COV_mB_X2/C
130514 PS1MD 0.1056 0.0 55612.52397290956 0.10798305022035493 0.0005731231629052589 2.2445351696253008e-05 0.9528589339946061 0.15648562074808287 -0.19811336517044675 0.028499697565739952 -2.1426159205764175e-06 -5.143502007791959e-07 0.0009659563672656905 2.6009130688016158 SALT2_ORI 18.739380097688915 0.042520931873730024 0.004059015284024634 0.0009743955070315338
130862 PS1MD 0.3327 0.0 55607.16003460417 0.3577976969136216 2.7520209342308134e-05 1.1887009517258e-06 0.6640233566406352 0.3756089514745414 -0.08191126593420367 0.032750677963584454 -2.526120762119334e-07 -2.1042030345247804e-08 -0.0006320137420553491 1.173810237199767 SALT2_ORI 22.035870667019417 0.0468970146217246 0.009966133378235879 0.0008301569905695577
140181 PS1MD 0.1022 0.0 55642.606912792915 0.08141982722008834 0.00035675402234943256 1.0973953085747808e-05 0.8000527776091343 0.10247662721320212 0.02192485813234102 0.026279057033889455 -3.867268204108897e-07 -2.4510388141793256e-07 0.00022587763511100356 1.1419608268149397 SALT2_ORI 19.25407780394734 0.033397852380325214 0.0011769546633445714 0.0007459429783850789
150509 PS1MD 0.2928 0.0 55681.906816803705 0.34322268047981197 5.1249766877921405e-05 1.986935782189205e-06 0.19278168575214055 0.35191782220402806 -0.14215775237404168 0.029217416933293907 -4.2483984190864733e-07 -3.4091421227581106e-08 0.0001425970720497686 0.5913131484149207 SALT2_ORI 21.360770264405524 0.04209361811129722 0.009000314063528995 0.0007222333398435524
151034 PS1MD 0.1326 0.0 55686.55233475224 0.06663664887310006 0.00031326540756320906 8.904124736557605e-06 0.3583513232745393 0.08695939668891112 -0.13543118469612195 0.02516983698424251 -2.1103092591798093e-07 -1.9052208673599012e-07 0.00016134983436572197 1.5962668891455618 SALT2_ORI 19.395218898958042 0.030860511134515774 0.000731405099513106 0.000660324192780828
160039 PS1MD 0.2707 0.0 55700.26366804858 0.25286308635986643 4.514312112494866e-05 1.382500050482223e-06 -1.1236498378239068 0.2501811353969608 -0.06077451737512305 0.02816571164109561 -1.0342875897230477e-07 -3.052266833201634e-08 0.0006027467880941882 0.8192089952522749 SALT2_ORI 21.498521044443642 0.03325047804589959 0.002487562787664058 0.0007341000189634598
160099 PS1MD 0.1004 0.0 55701.09656207062 0.3824236937362002 0.0003777703669520588 1.370844017594789e-05 0.6288340298648111 0.11074373520764118 -0.010265371494562987 0.02767769972007952 7.697144305912699e-08 -3.1906550259376856e-07 -0.00029101306603147474 1.1216623632689808 SALT2_ORI 19.191930279971032 0.039398934145822934 -0.00022122085206428753 0.0009170146685946022
160197 PS1MD 0.3536 0.0 55711.56842945907 0.5472188359599386 2.14220876528609e-05 7.994757849320354e-07 -0.15182901055361114 0.3483401170872453 -0.017575246481697376 0.03851077734599737 -7.855828774518014e-08 -2.2520407588451278e-08 -0.0010401564293768847 0.6444174312568609 SALT2_ORI 22.307845520042168 0.040519851220579405 0.003981571664298464 0.0011414023815473388
160200 PS1MD 0.4235 0.0 55711.639685359994 1.7331809760980832 1.0049247810348218e-05 6.772918781641773e-07 0.9038190497014693 0.9903965327768355 0.12143469012717284 0.07708511456335325 -2.077724818384376e-07 -2.9840892515882115e-08 -0.016710651704283017 0.5440288704382717 SALT2_ORI 23.129666110295435 0.07317565724215117 0.022448058814127883 0.003224055968987638
170428 PS1MD 0.3001 0.0 55737.994356584204 0.4679478982943692 2.6410926963026438e-05 1.0300062829624048e-06 -0.9910346487308033 0.2281453936351609 -0.007993203912241257 0.030112454109403868 -6.077038030029258e-08 -2.4161574667052576e-08 0.0009099606585753439 0.8339369568096484 SALT2_ORI 22.08054088946068 0.04234289520039176 0.002498231211699475 0.0009932667799471954
180166 PS1MD 0.1476 0.0 55763.82031880216 0.1347146714106202 0.0001540839531788174 4.304637439550145e-06 0.6134661630498996 0.10309658251405639 0.042985358883122264 0.025327479952003105 -5.582148026871797e-08 -9.355084073605832e-08 3.214002402358152e-05 1.6061194407314126 SALT2_ORI 20.165606469536996 0.030332170352956916 0.00039334012971878134 0.0006591960595327176
180561 PS1MD 0.2288 0.0 55784.112185977094 0.18090128356561763 3.7568214796778166e-05 1.3073287202881182e-06 0.046804649418505685 0.21148613476911965 0.14567801353779566 0.03096304292605908 -1.207768648466613e-07 -3.1438253294885175e-08 0.0009670837114975489 1.1795115753315983 SALT2_ORI 21.697948604192007 0.03778231493870857 0.003490498964897459 0.00090857790292289
190230 PS1MD 0.1388 0.0 55799.86151022595 0.1204370278173883 0.00016689449200486836 4.679822592700321e-06 -1.4059226826463402 0.125573523307683 -0.06364111926087686 0.026521618791308217 -6.85954524010337e-08 -1.0578264330764461e-07 5.729858912068453e-05 1.1006464999929502 SALT2_ORI 20.078894990107823 0.030444700479339854 0.00044624939540480917 0.0006881715765117925
190260 PS1MD 0.1436 0.0 55810.71063918921 0.09543265086904285 0.00020712632329543683 6.117446818086341e-06 0.9650563353725626 0.11289606309447787 -0.041898882086637126 0.02658522165569897 -2.1077231451184584e-07 -1.3717610026683155e-07 0.00033657732963343276 1.2221874167720106 SALT2_ORI 19.84441175982234 0.03206706605613314 0.0011048481389773213 0.0007190638839023488
300105 PS1MD 0.0919 0.0 55784.68505553631 0.06884102140975301 0.0003019202688704556 8.802400528246498e-06 0.3130842205224772 0.07618835087005027 0.07644953786339091 0.02614533063637088 -1.1789355042547679e-07 -1.977420214773364e-07 -5.0966147712236654e-05 0.781674936702504 SALT2_ORI 19.435269326061736 0.03165433370225286 0.0004239572801233151 0.0007111005588436426
310025 PS1MD 0.1568 0.0 55793.42262591042 0.8330780315991433 0.00018171815959520967 1.082126297358421e-05 1.889425946919127 0.32527603879770794 -0.07019756959453646 0.03900258513557239 -2.0626715201674592e-07 -3.3515701016615605e-07 -0.004195153425886261 0.40028308864284606 SALT2_ORI 19.98650417570467 0.06465527175600293 0.0012324124088412436 0.002002508175443115
310073 PS1MD 0.1496 0.0 55805.641917376546 1.2567563905795396 0.00018806326991283154 1.416849704537365e-05 0.41745933730600765 0.3432310003955553 -0.19124654423580092 0.04527596211129865 1.6990387593883598e-06 -5.937021244605654e-07 -0.005447930503293401 1.322455576375837 SALT2_ORI 19.949240042381536 0.08179827042410241 -0.009808974900895384 0.003427590574530746
310091 PS1MD 0.5078 0.0 55820.99172045018 0.512112821561459 1.1366739830101818e-05 5.349917708857234e-07 -0.1998567596289533 0.467777072242278 -0.09070839434474644 0.04387003438604497 -1.7058907714426113e-07 -9.328671662897957e-09 0.0032033834038810442 0.9406818347540132 SALT2_ORI 22.995910200819253 0.051101718133817184 0.016294446777193702 0.0008910625841797605
310161 PS1MD 0.2528 0.0 55839.158624171854 0.1566618246033613 4.965019719684707e-05 1.5748127747655947e-06 0.028511829939178102 0.1687217440904735 -0.025101995268834176 0.026653885848875306 -9.288614225098144e-08 -3.526012588483199e-08 0.0006909496040099392 1.455765571237604 SALT2_ORI 21.39519755566911 0.034437551949686826 0.002031207392034459 0.0007710582720489672
310238 PS1MD 0.2842 0.0 55838.92937069957 0.15284385033737635 4.768810954248853e-05 1.4260996369916576e-06 -0.24227800332808397 0.16254026476249261 -0.07760456746413708 0.02676078858724514 -8.742413653013217e-08 -2.9352414869203724e-08 0.0003507556132157975 1.4397576486931165 SALT2_ORI 21.438974733941475 0.032468638877259835 0.001990423841731702 0.0006682793641081774
310574 PS1MD 0.2368 0.0 55841.03178868967 0.1483021462627221 5.5928552827457264e-05 1.847319668046408e-06 -0.37552986291376017 0.15820342141768678 -0.013842677304632992 0.03136359554793509 -1.1870870418546536e-07 -4.3774713118916164e-08 0.0005306982532177501 1.429967186220977 SALT2_ORI 21.26591604515251 0.035861858459800625 0.00230448190482783 0.000849794755690065
320258 PS1MD 0.3412 0.0 55854.435463092756 0.6155422093033849 2.4307598330098364e-05 1.0704015591726831e-06 -1.3094841002028206 0.4123203178971508 -0.013459933650657424 0.04317109942554309 -1.8223878789103712e-07 -3.2953030124585206e-08 0.003034244245434739 1.9582300623639075 SALT2_ORI 22.170644871866507 0.047811129287268855 0.008139975296511975 0.0014718976912846936
330022 PS1MD 0.2641 0.0 55870.251859949705 0.2998467996403633 4.429580906615272e-05 2.5694539576196413e-06 -1.035742339892728 0.3109022241656332 0.008248116615436354 0.046151117584362716 -4.6568880763351494e-07 -9.223633613640292e-08 0.004969037637552879 1.884030463155794 SALT2_ORI 21.519093403716774 0.06297998043292105 0.011414515487080277 0.0022608082265293907
330089 PS1MD 0.349 0.0 55890.61631990496 0.6374622187795467 2.00127457141919e-05 8.522292924885139e-07 0.6574384804552019 0.5338824176495074 0.037907699685677414 0.03894533269396249 -2.0283382616766425e-07 -2.794458815729502e-08 0.007540181854187437 1.2874610633924113 SALT2_ORI 22.38173330705543 0.04623534475601804 0.011004188618840022 0.0015160563933970712
330128 PS1MD 0.3212 0.0 55890.15857019825 0.4508742411962885 3.816414040905844e-05 1.2788143396495133e-06 0.4130740597189044 0.3914491152854192 -0.07944657423739064 0.03157694582551164 -1.886438095660877e-07 -3.166647968567924e-08 0.0023977621452577103 1.2229175204026113 SALT2_ORI 21.68086128753629 0.03638114242425803 0.0053667503487327345 0.0009008834760449417
330146 PS1MD 0.1352 0.0 55892.90502588294 0.2466155725196586 0.00012864305460271063 4.468000365821637e-06 -2.0120844045121893 0.3423744114780449 0.008115924351974965 0.03241671223624343 -5.258523417156147e-07 -1.1661217943675572e-07 0.0034893874440255516 2.258430153307773 SALT2_ORI 20.361534140601474 0.03770953492224447 0.004438148079744496 0.000984196663560641
340334 PS1MD 0.3065 0.0 55913.251839257464 1.350481902853062 2.9522917500151408e-05 1.5552483029135657e-06 -0.26916921892889717 0.5417650324582232 -0.09524268638190528 0.04571063964239206 -1.4351102712850095e-07 -4.2390414802697414e-08 -4.60474345161424e-05 0.9745604433428893 SALT2_ORI 21.959601817697646 0.0571958848529532 0.005277768294229068 0.0015589518917216597
350047 PS1MD 0.2335 0.0 55935.54886357109 0.3885783288424136 4.4053906561974754e-05 3.0611658950625196e-06 -1.9745081036695467 0.47040305676331856 -0.0883485339595766 0.055768743040068514 -1.1261485499205833e-06 -1.32423124426925e-07 0.01239639227344167 0.8990740787162549 SALT2_ORI 21.525038934186465 0.07544435670794729 0.02775463853278388 0.0032636510983478652
350078 PS1MD 0.3006 0.0 55932.11142440535 1.548153420615563 1.7545444066216902e-05 2.2262232502138807e-06 0.3204515558949341 0.4922325261740512 0.13048170554837277 0.07934041665319377 -6.557359437632532e-08 -1.657850327524417e-07 0.0051384351947487625 0.7176072311984005 SALT2_ORI 22.524589088845566 0.13776175590138215 0.004057784187268591 0.010259005790165166
350083 PS1MD 0.3676 0.0 55945.67952521243 0.5518597712216433 2.7159889367087427e-05 9.594045775700492e-07 0.8631656319242603 0.36374417376248985 -0.036437543263808735 0.03134204471197422 -8.59272164484048e-08 -2.4354787088632433e-08 0.0006003608013429778 1.1866032625174987 SALT2_ORI 22.050180008600464 0.038352891309666896 0.0034350025735073917 0.0009736002140475491
